Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2015,FCA US LLC,CRX,Dodge,Charger,L2LDD7713,1,3.600,CCRXV03.6RNA,Car,292,6,FA-300,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4250,2.65,22.0,1,Not eqipped,CCRX10016401,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.0460890,0.6871170,359.5877200,0.0059610,,0.0299860,,17.3,MPG,16.9000000,16.3000000,20.2000000,0,,,,45.210,-0.03110,0.020090,11.826,0.41490,0.014650,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Charger,V1LDD0536,0,5.700,BCRXV05.7UP0,Car,359,8,AA-501,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.06,30.8,1,Not eqipped,BCRX10017623,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0437360,0.4473560,475.1244000,0.0108180,,0.0067790,,18.6,MPG,18.5000000,17.2000000,22.1000000,0,,,,36.850,0.80110,0.013670,10.611,0.44190,0.016280,TWC,Three-way catalyst,Y,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Charger,V1LDD0536,0,5.700,BCRXV05.7UP0,Car,359,8,AA-501,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.06,30.8,1,Not eqipped,BCRX10017624,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0088030,0.2446520,258.7090000,0.0150570,,,,34.2,MPG,,,,,,,,36.850,0.80110,0.013670,10.611,0.44190,0.016280,TWC,Three-way catalyst,Y,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Charger AWD,L2LDE5756,0,3.600,CCRXV03.6RNA,Car,292,6,FA-400,A,Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,3.07,36.6,1,Not eqipped,CCRX10016254,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0097470,0.0938770,233.3990000,0.0040410,,,,38.1,MPG,,,,,,,,56.640,-0.20220,0.023960,23.920,0.01840,0.020140,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Charger AWD,L2LDE5756,0,3.600,CCRXV03.6RNA,Car,292,6,FA-400,A,Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,3.07,36.6,1,Not eqipped,CCRX10016255,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0330720,0.4379320,386.0323900,0.0122150,,0.0074580,,23.0,MPG,21.8000000,22.2000000,25.8000000,0,,,,56.640,-0.20220,0.023960,23.920,0.01840,0.020140,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L2PFD1993,0,2.000,DCRXV02.0UPA,Car,158,4,AA-100,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3500,2.47,34.0,1,Not eqipped,DCRX10028718,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.0336600,0.8190490,276.5939800,0.0070660,,0.0260770,,22.2,MPG,21.0000000,21.2000000,25.6000000,,,,,23.870,0.46970,0.013890,0.040,0.36190,0.013400,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L2PFD1993,0,2.000,DCRXV02.0UPA,Car,158,4,AA-100,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3500,2.47,34.0,1,Not eqipped,DCRX10028719,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.0359090,0.7959430,276.7576000,0.0086550,,0.0307630,,22.2,MPG,20.9000000,21.4000000,25.3000000,,,,,23.870,0.46970,0.013890,0.040,0.36190,0.013400,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L2PFD1993,0,2.000,DCRXV02.0UPA,Car,158,4,AA-100,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3500,2.47,34.0,1,Not eqipped,DCRX10028720,MFR,No,,,,,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.0091340,0.3565640,173.8850000,0.0034640,,,,35.4,MPG,,,,,,,,23.870,0.46970,0.013890,0.040,0.36190,0.013400,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L2PFD1993,0,2.000,DCRXV02.0UPA,Car,158,4,AA-100,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3500,2.47,34.0,1,Not eqipped,DCRX10028721,MFR,No,,,,,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.0079730,0.2181010,174.5370000,0.0046360,,,,35.2,MPG,,,,,,,,23.870,0.46970,0.013890,0.040,0.36190,0.013400,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L2PFD3367,0,1.400,DCRXV01.44P1,Car,160,4,AA-100,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3500,2.76,38.0,1,Not eqipped,DCRX10020693,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0314100,0.6542320,252.4254700,0.0239390,,0.0040120,,35.1,MPG,33.4000000,34.1000000,38.6000000,,,,,21.580,0.41210,0.014900,-2.540,0.46400,0.012670,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L2PFD3367,0,1.400,DCRXV01.44P1,Car,160,4,AA-100,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3500,2.76,38.0,1,Not eqipped,DCRX10020694,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0030090,0.1931900,170.9730000,0.0024770,,,,51.9,MPG,,,,,,,,21.580,0.41210,0.014900,-2.540,0.46400,0.012670,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L2PFD3367,0,1.400,DCRXV01.44P1,Car,160,4,AA-100,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3500,2.76,38.0,1,Not eqipped,DCRX10020934,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0328450,0.6350110,251.5644000,0.0234530,,0.0042100,,35.1,MPG,33.8000000,33.9000000,38.9000000,,,,,21.580,0.41210,0.014900,-2.540,0.46400,0.012670,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L2PFD3367,0,1.400,DCRXV01.44P1,Car,160,4,AA-100,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3500,2.76,38.0,1,Not eqipped,DCRX10020935,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0034510,0.1743830,170.1580000,0.0019300,,,,52.2,MPG,,,,,,,,21.580,0.41210,0.014900,-2.540,0.46400,0.012670,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L2PFD3374,0,1.400,DCRXV01.44P1,Car,160,4,AM-100,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3500,2.56,35.2,1,Not eqipped,DCRX10021366,MFR,Yes,DCRX10020182,10.0,3375,35.5,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,,,,,,58.0,MPG,,,,,,,,18.970,0.52270,0.013750,0.306,0.24928,0.014910,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L2PFD3374,0,1.400,DCRXV01.44P1,Car,160,4,AM-100,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3500,2.56,35.2,1,Not eqipped,DCRX10021367,MFR,Yes,DCRX10020181,10.0,3375,35.5,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,247.0000000,,,,,36.0,MPG,34.6000000,34.7000000,40.1000000,,,,,18.970,0.52270,0.013750,0.306,0.24928,0.014910,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L2PFD3376,0,2.000,DCRXV02.0UP0,Car,158,4,AM-100,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3500,2.56,35.2,1,Not eqipped,DCRX10020066,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0287120,0.3493710,275.1860300,0.0114720,,0.0047370,,32.2,MPG,32.6000000,30.2000000,36.5000000,0,,,,19.030,0.52300,0.013760,0.351,0.25230,0.013760,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L2PFD3376,0,2.000,DCRXV02.0UP0,Car,158,4,AM-100,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3500,2.56,35.2,1,Not eqipped,DCRX10020067,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0109220,0.4842170,171.5260000,0.0034590,,,,51.4,MPG,,,,,,,,19.030,0.52300,0.013760,0.351,0.25230,0.013760,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L2PFD3376,0,2.000,DCRXV02.0UP0,Car,158,4,AM-100,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3500,2.56,35.2,1,Not eqipped,DCRX10020183,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0326050,0.3768880,275.7956400,0.0130960,,0.0046190,,32.1,MPG,31.9000000,30.3000000,36.4000000,,,,,19.030,0.52300,0.013760,0.351,0.25230,0.013760,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L2PFD3376,0,2.000,DCRXV02.0UP0,Car,158,4,AM-100,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3500,2.56,35.2,1,Not eqipped,DCRX10020184,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0083650,0.2871800,172.2410000,0.0032240,,,,51.5,MPG,,,,,,,,19.030,0.52300,0.013760,0.351,0.25230,0.013760,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L2PFD3400,3,2.000,DCRXV02.0VPA,Car,158,,AA-100,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3500,2.47,34.0,1,Not eqipped,DCRX10020802,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0305310,0.5607950,293.8731600,0.0092880,,0.0062350,,30.1,MPG,28.1000000,29.4000000,33.6000000,,,,,23.870,0.46970,0.013890,0.682,0.29840,0.014560,,,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L2PFD3400,3,2.000,DCRXV02.0VPA,Car,158,,AA-100,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3500,2.47,34.0,1,Not eqipped,DCRX10020803,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0052100,0.1234770,186.4260000,0.0026790,,,,47.7,MPG,,,,,,,,23.870,0.46970,0.013890,0.682,0.29840,0.014560,,,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L2PFD3400,3,2.000,DCRXV02.0VPA,Car,158,,AA-100,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3500,2.47,34.0,1,Not eqipped,DCRX10020962,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0313120,0.4840360,287.8405600,0.0082750,,0.0062910,,30.8,MPG,28.9000000,29.8000000,34.8000000,,,,,23.870,0.46970,0.013890,0.682,0.29840,0.014560,,,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L2PFD3400,3,2.000,DCRXV02.0VPA,Car,158,,AA-100,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3500,2.47,34.0,1,Not eqipped,DCRX10020963,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0065770,0.1653640,187.7190000,0.0025530,,,,47.2,MPG,,,,,,,,23.870,0.46970,0.013890,0.682,0.29840,0.014560,,,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L3PFD1279,0,1.400,DCRXV01.44P1,Car,160,4,AA-200,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3375,2.38,33.0,1,Not eqipped,DCRX10022194,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0324700,0.6435280,244.4832000,0.0136210,,0.0059400,,36.3,MPG,34.9000000,34.8000000,40.5000000,,,,,25.520,0.17110,0.016420,1.959,0.40720,0.012350,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L3PFD1279,0,1.400,DCRXV01.44P1,Car,160,4,AA-200,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3375,2.38,33.0,1,Not eqipped,DCRX10022195,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0113900,0.1442400,156.6000000,0.0021600,,,,56.6,MPG,,,,,,,,25.520,0.17110,0.016420,1.959,0.40720,0.012350,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L3PFD1279,0,1.400,DCRXV01.44P1,Car,160,4,AA-200,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3375,2.38,33.0,1,Not eqipped,DCRX10022270,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0216900,0.1846100,156.6000000,0.0031200,,,,56.5,MPG,,,,,,,,25.520,0.17110,0.016420,1.959,0.40720,0.012350,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L3PFD1279,0,1.400,DCRXV01.44P1,Car,160,4,AA-200,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3375,2.38,33.0,1,Not eqipped,DCRX10022271,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0388230,0.6594210,244.7762400,0.0122310,,0.0062740,,36.1,MPG,34.7000000,35.1000000,40.0000000,,,,,25.520,0.17110,0.016420,1.959,0.40720,0.012350,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L3PFD2611,0,2.400,DCRXJ02.4VP1,Both,184,4,AM-100,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3625,2.56,35.2,1,Not eqipped,DCRX10021607,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0440570,0.2358210,305.4252200,0.0179620,,0.0071890,,29.1,MPG,28.5000000,27.3000000,33.8000000,,,,,28.170,0.37960,0.015870,8.242,0.08400,0.017220,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L3PFD2611,0,2.400,DCRXJ02.4VP1,Both,184,4,AM-100,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3625,2.56,35.2,1,Not eqipped,DCRX10021609,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0034850,0.0686890,189.0790000,0.0169150,,,,47.0,MPG,,,,,,,,28.170,0.37960,0.015870,8.242,0.08400,0.017220,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L3PFD2611,0,2.400,DCRXJ02.4VP1,Both,184,4,AM-100,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3625,2.56,35.2,1,Not eqipped,DCRX10021637,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0453080,0.2307710,301.1829300,0.0124960,,0.0076770,,29.5,MPG,28.6000000,27.7000000,34.4000000,,,,,28.170,0.37960,0.015870,8.242,0.08400,0.017220,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L3PFD2611,0,2.400,DCRXJ02.4VP1,Both,184,4,AM-100,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3625,2.56,35.2,1,Not eqipped,DCRX10021638,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0028410,0.0539570,188.3010000,0.0268810,,,,47.3,MPG,,,,,,,,28.170,0.37960,0.015870,8.242,0.08400,0.017220,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L3PFD2660,3,2.400,ECRXJ02.45P1,Both,184,4,AA-400,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3625,2.70,37.3,1,Not eqipped,ECRX10027514,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0663310,1.4083270,311.3939300,0.0182500,,0.0126120,,28.4,MPG,27.5000000,27.1000000,32.0000000,,,,,31.760,0.31500,0.016190,7.110,0.27350,0.015120,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L3PFD2660,3,2.400,ECRXJ02.45P1,Both,184,4,AA-400,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3625,2.70,37.3,1,Not eqipped,ECRX10027515,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0076210,0.2873620,200.7830000,0.0033160,,,,44.2,MPG,,,,,,,,31.760,0.31500,0.016190,7.110,0.27350,0.015120,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L3PFD2660,3,2.400,ECRXJ02.45P1,Both,184,4,AA-400,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3625,2.70,37.3,1,Not eqipped,ECRX10027516,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0646340,1.3584720,313.7232400,0.0173520,,0.0108720,,28.2,MPG,26.7000000,27.0000000,32.3000000,,,,,31.760,0.31500,0.016190,7.110,0.27350,0.015120,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L3PFD2660,3,2.400,ECRXJ02.45P1,Both,184,4,AA-400,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3625,2.70,37.3,1,Not eqipped,ECRX10027517,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0059720,0.2199110,201.0490000,0.0041190,,,,44.3,MPG,,,,,,,,31.760,0.31500,0.016190,7.110,0.27350,0.015120,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L4PFD7022,0,2.400,ECRXV02.45P0,Car,184,4,AM-400,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3500,2.56,35.5,1,Not eqipped,ECRX91001982,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0024650,0.1027799,178.5453801,0.0443429,,0.0023974,0.0100000,49.8,MPG,,,,,,,,22.810,0.28190,0.015970,8.280,0.09070,0.016520,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L4PFD7022,0,2.400,ECRXV02.45P0,Car,184,4,AM-400,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3500,2.56,35.5,1,Not eqipped,ECRX91001985,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0375960,0.6555284,311.2107469,0.0104527,,0.0081514,0.0100000,28.5,MPG,29.0349319,25.9460218,34.3659598,,,,,22.810,0.28190,0.015970,8.280,0.09070,0.016520,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L4PFD7022,0,2.400,ECRXV02.45P0,Car,184,4,AM-400,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3500,2.56,35.5,1,Not eqipped,ECRX91001998,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0402580,0.7392205,308.9534901,0.0098902,,0.0081735,0.0100000,28.7,MPG,28.5980221,26.5018567,34.0154847,,,,,22.810,0.28190,0.015970,8.280,0.09070,0.016520,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L4PFD7031,0,2.400,ECRXJ02.45P1,Both,184,4,AA-600,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3500,2.46,34.1,1,Not eqipped,ECRX10027879,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0669490,1.0616930,293.5297800,0.0177240,,0.0124750,,30.1,MPG,29.4000000,28.6000000,34.6000000,,,,,24.040,0.21440,0.016850,6.752,0.07340,0.016810,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L4PFD7031,0,2.400,ECRXJ02.45P1,Both,184,4,AA-600,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3500,2.46,34.1,1,Not eqipped,ECRX10027880,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0068810,0.2718500,179.0390000,0.0034910,,,,49.7,MPG,,,,,,,,24.040,0.21440,0.016850,6.752,0.07340,0.016810,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L4PFD7031,0,2.400,ECRXJ02.45P1,Both,184,4,AA-600,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3500,2.46,34.1,1,Not eqipped,ECRX10027881,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0773140,1.1519740,302.3064200,0.0179810,,0.0146480,,29.3,MPG,28.4000000,27.7000000,33.8000000,,,,,24.040,0.21440,0.016850,6.752,0.07340,0.016810,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Dart,L4PFD7031,0,2.400,ECRXJ02.45P1,Both,184,4,AA-600,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3500,2.46,34.1,1,Not eqipped,ECRX10027882,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0076090,0.3306440,182.3410000,0.0030600,,,,48.8,MPG,,,,,,,,24.040,0.21440,0.016850,6.752,0.07340,0.016810,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Durango RWD,L4WDD8990,0,3.600,ECRXT03.65PA,Truck,290,6,AA-500,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5000,3.45,26.4,1,Not eqipped,ECRX10027487,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.0880270,0.3711490,381.3173100,0.0161620,,0.0579810,,16.2,MPG,15.0000000,15.8000000,17.9000000,,,,,48.350,-0.19870,0.031190,5.575,0.58750,0.021100,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Durango RWD,L4WDD8990,0,3.600,ECRXT03.65PA,Truck,290,6,AA-500,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5000,3.45,26.4,1,Not eqipped,ECRX10027488,MFR,No,,,,,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.0350660,0.0130230,243.8490000,0.0057200,,,,25.3,MPG,,,,,,,,48.350,-0.19870,0.031190,5.575,0.58750,0.021100,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Durango RWD,L4WDD8990,0,3.600,ECRXT03.65PA,Truck,290,6,AA-500,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5000,3.45,26.4,1,Not eqipped,ECRX10027489,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.0623620,0.5103600,375.1098100,0.0162020,,0.0486250,,16.4,MPG,15.1000000,16.0000000,18.5000000,,,,,48.350,-0.19870,0.031190,5.575,0.58750,0.021100,TWC,Three-way catalyst,N,,,N,No averaging
2015,FCA US LLC,CRX,Dodge,Durango RWD,L4WDD8990,0,3.600,ECRXT03.65PA,Truck,290,6,AA-500,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5000,3.45,26.4,1,Not eqipped,ECRX10027490,MFR,No,,,,,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.0266770,0.0523770,238.9330000,0.0022440,,,,25.9,MPG,,,,,,,,48.350,-0.19870,0.031190,5.575,0.58750,0.021100,TWC,Three-way catalyst,N,,,N,No averaging
